cloud_cover_15_raw
1.4646E-36
7.4234E-06
6.6321E-04
3.5282E-03
8.8554E-03
1.6172E-02
2.4978E-02
3.4885E-02
4.5611E-02
5.6953E-02
6.8763E-02
8.0932E-02
9.3376E-02
1.0603E-01
1.1885E-01
1.3178E-01
1.4480E-01
1.5788E-01
1.7100E-01
1.8413E-01
1.9726E-01
2.1038E-01
2.2347E-01
2.3652E-01
2.4952E-01
2.6246E-01
2.7533E-01
2.8812E-01
3.0083E-01
3.1345E-01
3.2597E-01
3.3839E-01
3.5069E-01
3.6288E-01
3.7495E-01
3.8689E-01
3.9869E-01
4.1036E-01
4.2189E-01
4.3328E-01
4.4451E-01
4.5559E-01
4.6651E-01
4.7726E-01
4.8785E-01
4.9827E-01
5.0851E-01
5.1858E-01
5.2846E-01
5.3816E-01
5.4767E-01
5.5699E-01
5.6612E-01
5.7505E-01
5.8377E-01
5.9229E-01
6.0061E-01
6.0871E-01
6.1661E-01
6.2429E-01
6.3175E-01
6.3899E-01
6.4601E-01
6.5280E-01
6.5937E-01
6.6571E-01
6.7181E-01
6.7768E-01
6.8332E-01
6.8872E-01
6.9388E-01
6.9880E-01
7.0348E-01
7.0792E-01
7.1211E-01
7.1605E-01
7.1974E-01
7.2319E-01
7.2638E-01
7.2932E-01
7.3201E-01
7.3445E-01
7.3663E-01
7.3856E-01
7.4023E-01
7.4165E-01
7.4281E-01
7.4371E-01
7.4435E-01
7.4474E-01
7.4487E-01
